perturbation_scan_id	batch_id	cmap_name	concentration (M)	duration (h)	cell	array	vehicle	rep;cell;cmap_name	rep;cell;cmap_name;array	rep;cell;cmap_name;array;batch_id	rep;cell;cmap_name;array;batch_id;concentration (M)
5500024030700072107994.H07	647	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	5606	2121
5500024030700072107994.H08	647	alfuzosin	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	1813	270	4387	890
5500024030700072107994.H09	647	practolol	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1620	165	2451	3902
5500024030700072107994.H10	647	methapyrilene	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	825	539	4682	1231
5500024030700072107994.H11	647	dobutamine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	733	3748	815	4791
5500024030760072207031.A01	686	ethisterone	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	1667	2477	6138	2095
5500024030760072207031.A02	686	vincamine	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2433	2534	4	2558
5500024030760072207031.A03	686	fludrocortisone	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	757	1903	2172	3165
5500024030760072207031.A04	686	dantrolene	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	3200	2173	1056	6154
5500024030760072207031.A06	686	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3167	2643
5500024030760072207031.A07	687	CP-690334-01	1e-05	6	MCF7	HT_HG-U133A	DMSO	2143	359	1202	1261
5500024030760072207031.A08	687	PHA-00745360	1e-05	6	MCF7	HT_HG-U133A	DMSO	3007	1308	2907	5370
5500024030760072207031.A09	687	CP-320650-01	1e-06	6	MCF7	HT_HG-U133A	DMSO	2074	2556	865	876
5500024030760072207031.A10	687	CP-690334-01	1e-06	6	MCF7	HT_HG-U133A	DMSO	2143	359	1202	2584
5500024030760072207031.A11	687	PHA-00745360	1e-06	6	MCF7	HT_HG-U133A	DMSO	3007	1308	2907	2994
5500024030760072207031.A12	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.B01	686	indapamide	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	375	2497	416	4908
5500024030760072207031.B02	686	phentolamine	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	1546	856	2397	847
5500024030760072207031.B03	686	proglumide	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	2784	723	4002	4150
5500024030760072207031.B04	686	mexiletine	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	2637	1628	814	5226
5500024030760072207031.B07	687	spiradoline	1e-06	6	MCF7	HT_HG-U133A	DMSO	587	3777	433	178
5500024030760072207031.B08	687	withaferin A	1e-06	6	MCF7	HT_HG-U133A	DMSO	245	643	3043	1377
5500024030760072207031.B09	687	citalopram	1e-06	6	MCF7	HT_HG-U133A	DMSO	1248	737	667	2009
5500024030760072207031.B10	687	paroxetine	1e-06	6	MCF7	HT_HG-U133A	DMSO	2835	3509	4523	5870
5500024030760072207031.B11	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.B12	687	CP-320650-01	1e-05	6	MCF7	HT_HG-U133A	DMSO	2074	2556	865	5853
5500024030760072207031.C02	686	PHA-00851261E	1e-05	6	MCF7	HT_HG-U133A	DMSO	1268	1850	4684	1491
5500024030760072207031.C03	686	0317956-0000	1e-05	6	MCF7	HT_HG-U133A	DMSO	2388	3045	4300	3361
5500024030760072207031.C05	686	PHA-00851261E	1e-06	6	MCF7	HT_HG-U133A	DMSO	1268	1850	4684	5476
5500024030760072207031.C06	686	0317956-0000	1e-06	6	MCF7	HT_HG-U133A	DMSO	2388	3045	4300	4745
5500024030760072207031.C07	687	diethylstilbestrol	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	3453	1109	2486	6128
5500024030760072207031.C08	687	tinidazole	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	3481	138	663	3605
5500024030760072207031.C09	687	guaifenesin	2.02e-05	6	MCF7	HT_HG-U133A	DMSO	1413	2375	2867	1075
5500024030760072207031.C10	687	thiamazole	3.5e-05	6	MCF7	HT_HG-U133A	DMSO	3440	2631	59	2183
5500024030760072207031.C11	687	lithocholic acid	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1325	2644	2963	5365
5500024030760072207031.C12	687	alpha-ergocryptine	7.000000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	440	2305	5536	2808
5500024030760072207031.D01	686	acacetin	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	2540	1202	148	2392
5500024030760072207031.D02	686	methylbenzethonium chloride	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	333	2285	4651	3912
5500024030760072207031.D04	686	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3167	2643
5500024030760072207031.D05	686	helveticoside	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2656	3053	4358	3493
5500024030760072207031.D06	686	lanatoside C	4e-06	6	MCF7	HT_HG-U133A	DMSO	1885	47	5582	6017
5500024030760072207031.D07	687	beta-escin	3.2e-06	6	MCF7	HT_HG-U133A	DMSO	260	1764	3790	5219
5500024030760072207031.D08	687	lycorine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	940	519	2791	824
5500024030760072207031.D09	687	ethotoin	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	2401	2811	3924	5195
5500024030760072207031.D10	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.D11	687	chlorcyclizine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	3550	2407	3696	6278
5500024030760072207031.D12	687	pramocaine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	865	2665	537	17
5500024030760072207031.E01	686	spiramycin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	544	1132	385	3065
5500024030760072207031.E02	686	piperacillin	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1172	3804	3559	6207
5500024030760072207031.E03	686	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3167	2643
5500024030760072207031.E04	686	ethoxyquin	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	1337	1839	800	1603
5500024030760072207031.E05	686	sulfadimidine	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	155	1533	6046	5850
5500024030760072207031.E06	686	dicoumarol	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2272	2691	2130	5936
5500024030760072207031.E07	687	flutamide	1.44e-05	6	MCF7	HT_HG-U133A	DMSO	2231	2819	5124	3381
5500024030760072207031.E08	687	tolbutamide	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2988	3330	509	660
5500024030760072207031.E09	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.E10	687	camptothecin	1.14e-05	6	MCF7	HT_HG-U133A	DMSO	2482	2637	40	1832
5500024030760072207031.E12	687	2,6-dimethylpiperidine	2.68e-05	6	MCF7	HT_HG-U133A	DMSO	17	1217	2978	4520
5500024030760072207031.F01	686	furaltadone	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	1270	431	5455	1301
5500024030760072207031.F02	686	fluocinonide	8e-06	6	MCF7	HT_HG-U133A	DMSO	386	3512	5988	4774
5500024030760072207031.F03	686	bendroflumethiazide	9.4e-06	6	MCF7	HT_HG-U133A	DMSO	473	53	5872	1041
5500024030760072207031.F04	686	eucatropine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	2897	3352	3660	3228
5500024030760072207031.F05	686	deferoxamine	6e-06	6	MCF7	HT_HG-U133A	DMSO	2689	3200	308	2463
5500024030760072207031.F06	686	flecainide	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1335	3314	163	944
5500024030760072207031.F07	687	homosalate	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	2014	762	3217	639
5500024030760072207031.F08	687	Prestwick-1100	9e-06	6	MCF7	HT_HG-U133A	DMSO	1296	1041	4041	2058
5500024030760072207031.F09	687	parbendazole	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	1304	860	3484	4721
5500024030760072207031.F10	687	ciclacillin	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2324	4	4733	3363
5500024030760072207031.F11	687	orphenadrine	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2129	2199	1388	299
5500024030760072207031.F12	687	phenelzine	1.7e-05	6	MCF7	HT_HG-U133A	DMSO	2694	2074	155	6093
5500024030760072207031.G01	686	promazine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	1615	1286	1950	3084
5500024030760072207031.G02	686	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3167	2643
5500024030760072207031.G03	686	famprofazone	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	2982	3015	3459	6294
5500024030760072207031.G04	686	metamizole sodium	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	1938	2158	4828	3123
5500024030760072207031.G05	686	citiolone	2.52e-05	6	MCF7	HT_HG-U133A	DMSO	2849	798	1248	4350
5500024030760072207031.G06	686	benfotiamine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	292	2424	1564	1125
5500024030760072207031.G08	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.G09	687	quinethazone	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1711	1640	2295	397
5500024030760072207031.G10	687	oxaprozin	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	3143	1953	3661	1335
5500024030760072207031.G11	687	santonin	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	1522	2832	5215	1524
5500024030760072207031.G12	687	Prestwick-1080	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	1908	3420	5814	5488
5500024030760072207031.H01	686	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	3167	2643
5500024030760072207031.H02	686	flunisolide	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	864	353	986	4842
5500024030760072207031.H03	686	mepenzolate bromide	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	964	3561	4624	5235
5500024030760072207031.H04	686	solasodine	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3085	2960	4726	3966
5500024030760072207031.H05	686	eldeline	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	202	578	5482	4507
5500024030760072207031.H06	686	pempidine	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	19	972	5056	1726
5500024030760072207031.H07	687	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1910	1594
5500024030760072207031.H08	687	chlorambucil	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	1932	2502	4086	2991
5500024030760072207031.H09	687	levcycloserine	3.92e-05	6	MCF7	HT_HG-U133A	DMSO	3020	2632	1011	5653
5500024030760072207031.H10	687	nialamide	1.34e-05	6	MCF7	HT_HG-U133A	DMSO	2613	1823	5540	3852
5500024030760072207031.H12	687	rifabutin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	2225	690	2904	646
5500024031330081907228.A01	694	gabexate	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2732	1655	1448	3710
5500024031330081907228.A02	694	tolnaftate	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	1516	2448	1096	5168
5500024031330081907228.A03	694	amantadine	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3015	2174	4001	5020
5500024031330081907228.A05	694	benzocaine	2.42e-05	6	MCF7	HT_HG-U133A	DMSO	1377	1936	4947	4975
5500024031330081907228.A06	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.A07	695	tolazoline	2.04e-05	6	MCF7	HT_HG-U133A	DMSO	2716	232	4666	4404
5500024031330081907228.A08	695	primaquine	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	591	1561	4658	1858
5500024031330081907228.A09	695	quercetin	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	3088	126	599	5710
5500024031330081907228.A10	695	succinylsulfathiazole	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	322	1048	2221	3510
5500024031330081907228.A11	695	iodixanol	2.6e-06	6	MCF7	HT_HG-U133A	DMSO	1181	2437	4731	702
5500024031330081907228.A12	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.B01	694	zalcitabine	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	2847	2862	5469	6040
5500024031330081907228.B02	694	minoxidil	1.92e-05	6	MCF7	HT_HG-U133A	DMSO	3275	1737	5475	6268
5500024031330081907228.B03	694	digitoxigenin	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1596	727	1803	3987
5500024031330081907228.B04	694	pregnenolone	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	2953	3328	3012	2794
5500024031330081907228.B05	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.B06	694	scopolamine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	160	1199	2632	1179
5500024031330081907228.B07	695	sulfaguanidine	1.86e-05	6	MCF7	HT_HG-U133A	DMSO	1617	1591	1175	1710
5500024031330081907228.B08	695	buflomedil	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	2792	3067	6102	4138
5500024031330081907228.B09	695	R-atenolol	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	2663	1157	1597	2840
5500024031330081907228.B10	695	picrotoxinin	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	2394	647	5480	505
5500024031330081907228.B11	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.B12	695	zuclopenthixol	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	3118	2697	1828	2568
5500024031330081907228.C01	694	zardaverine	1.5e-05	6	MCF7	HT_HG-U133A	DMSO	507	427	2033	455
5500024031330081907228.C02	694	diflunisal	1.6e-05	6	MCF7	HT_HG-U133A	DMSO	2301	2772	1747	3212
5500024031330081907228.C03	694	mebhydrolin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	1733	2145	446	4318
5500024031330081907228.C04	694	colistin	3e-06	6	MCF7	HT_HG-U133A	DMSO	406	2927	5497	5959
5500024031330081907228.C05	694	hydroxyachillin	1.42e-05	6	MCF7	HT_HG-U133A	DMSO	263	3615	864	5705
5500024031330081907228.C06	694	propantheline bromide	9e-06	6	MCF7	HT_HG-U133A	DMSO	2517	3178	5862	4546
5500024031330081907228.C08	695	cyclobenzaprine	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	1760	1945	2073	1474
5500024031330081907228.C09	695	nifuroxazide	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	1334	452	1394	5470
5500024031330081907228.C10	695	dydrogesterone	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	169	3579	4846	1802
5500024031330081907228.C11	695	(+/-)-catechin	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3132	2551	26	3738
5500024031330081907228.C12	695	tocainide	1.74e-05	6	MCF7	HT_HG-U133A	DMSO	1555	2649	4370	2499
5500024031330081907228.D01	694	epitiostanol	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2097	2209	2838	3010
5500024031330081907228.D02	694	isoxsuprine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	341	1220	3650	3451
5500024031330081907228.D03	694	pepstatin	5.8e-06	6	MCF7	HT_HG-U133A	DMSO	3087	2412	3329	1066
5500024031330081907228.D04	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.D05	694	quinisocaine	1.3e-05	6	MCF7	HT_HG-U133A	DMSO	2122	1093	3236	486
5500024031330081907228.D06	694	mestranol	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	1583	478	5179	4508
5500024031330081907228.D07	695	oxetacaine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2761	1821	2004	855
5500024031330081907228.D08	695	piperine	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	735	1865	2357	4571
5500024031330081907228.D09	695	orciprenaline	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	570	1073	5533	5711
5500024031330081907228.D10	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.D11	695	indoprofen	1.42e-05	6	MCF7	HT_HG-U133A	DMSO	2096	268	2294	4154
5500024031330081907228.D12	695	Prestwick-967	2.58e-05	6	MCF7	HT_HG-U133A	DMSO	462	3422	1860	3991
5500024031330081907228.E01	694	molindone	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	2679	2977	141	3764
5500024031330081907228.E02	694	idoxuridine	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1821	1120	3191	2316
5500024031330081907228.E03	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.E05	694	trimethylcolchicinic acid	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	2425	1373	1823	1465
5500024031330081907228.E07	695	amprolium	1.26e-05	6	MCF7	HT_HG-U133A	DMSO	1485	2975	4507	1539
5500024031330081907228.E08	695	7-aminocephalosporanic acid	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	2181	577	5970	5517
5500024031330081907228.E09	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.E10	695	emetine	7.2000000000000005e-06	6	MCF7	HT_HG-U133A	DMSO	3247	2546	2096	5941
5500024031330081907228.E11	695	simvastatin	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	188	2699	1290	4037
5500024031330081907228.F02	694	pyrimethamine	1.6e-05	6	MCF7	HT_HG-U133A	DMSO	2508	1567	185	1492
5500024031330081907228.F04	694	benperidol	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	2400	683	392	831
5500024031330081907228.F06	694	trichlormethiazide	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	2525	2327	4227	3812
5500024031330081907228.F07	695	doxylamine	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	1314	1030	4245	6119
5500024031330081907228.F08	695	SR-95531	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	817	733	3361	2477
5500024031330081907228.F10	695	seneciphylline	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	1809	3572	2179	1444
5500024031330081907228.F11	695	fosfosal	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	2612	756	3898	5644
5500024031330081907228.F12	695	letrozole	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	2634	86	2429	47
5500024031330081907228.G01	694	meptazinol	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2314	2475	4093	1315
5500024031330081907228.G02	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.G03	694	calcium pantothenate	8e-06	6	MCF7	HT_HG-U133A	DMSO	304	1571	3706	5772
5500024031330081907228.G04	694	norcyclobenzaprine	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	1210	3704	118	2496
5500024031330081907228.G05	694	conessine	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	934	2457	3571	5537
5500024031330081907228.G06	694	roxithromycin	4.8e-06	6	MCF7	HT_HG-U133A	DMSO	771	1974	5527	1691
5500024031330081907228.G07	695	minaprine	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3382	2051	4659	2116
5500024031330081907228.G08	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.G09	695	cetirizine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	1765	2268	5109	596
5500024031330081907228.G10	695	salsolinol	1.5399999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	151	2584	3299	5299
5500024031330081907228.G11	695	procyclidine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	503	26	6105	3578
5500024031330081907228.G12	695	gibberellic acid	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	1131	3416	4758	3310
5500024031330081907228.H01	694	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1298	5413
5500024031330081907228.H02	694	sulfathiazole	1.56e-05	6	MCF7	HT_HG-U133A	DMSO	2888	1117	5117	6163
5500024031330081907228.H04	694	probenecid	1.4e-05	6	MCF7	HT_HG-U133A	DMSO	1038	2049	960	2435
5500024031330081907228.H05	694	galantamine	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	395	589	5240	1150
5500024031330081907228.H06	694	spectinomycin	9.8e-06	6	MCF7	HT_HG-U133A	DMSO	3212	3699	3144	2458
5500024031330081907228.H07	695	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2786	389
5500024031330081907228.H08	695	carcinine	2.2e-05	6	MCF7	HT_HG-U133A	DMSO	2312	910	600	2806
5500024031330081907228.H09	695	salsolidin	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	2027	2044	5974	5090
5500024031330081907228.H10	695	corynanthine	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	660	348	4384	6232
5500024031330081907228.H11	695	theophylline	2.02e-05	6	MCF7	HT_HG-U133A	DMSO	1370	2568	4530	809
5500024031330081907228.H12	695	cyclopenthiazide	1.06e-05	6	MCF7	HT_HG-U133A	DMSO	1356	2888	2120	5367
5500024031723100807770.A06	720	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4944	91
5500024031723100807770.A07	705	naringenin	1.46e-05	6	MCF7	HT_HG-U133A	DMSO	2417	383	2971	3691
5500024031723100807770.A08	705	vancomycin	2.6e-06	6	MCF7	HT_HG-U133A	DMSO	1748	995	510	3095
5500024031723100807770.A09	705	Prestwick-692	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2906	99	2067	3375
5500024031723100807770.A10	705	iocetamic acid	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	2103	2609	3418	1456
5500024031723100807770.A11	705	3-acetamidocoumarin	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	2545	2640	2559	3629
5500024031723100807770.A12	705	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1117	2628
5500024031723100807770.B01	720	spiradoline	1e-06	6	MCF7	HT_HG-U133A	DMSO	587	3777	3566	1427
5500024031723100807770.B02	720	withaferin A	1e-06	6	MCF7	HT_HG-U133A	DMSO	245	643	6000	6161
5500024031723100807770.B03	720	citalopram	1e-06	6	MCF7	HT_HG-U133A	DMSO	1248	737	3783	491
5500024031723100807770.B04	720	paroxetine	1e-06	6	MCF7	HT_HG-U133A	DMSO	2835	3509	1338	4298
5500024031723100807770.B05	720	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4944	91
5500024031723100807770.B07	705	bacampicillin	8e-06	6	MCF7	HT_HG-U133A	DMSO	2715	2700	3719	1728
5500024031723100807770.B09	705	Prestwick-642	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1424	1914	1889	2767
5500024031723100807770.B10	705	paromomycin	5.6e-06	6	MCF7	HT_HG-U133A	DMSO	543	540	1336	6211
5500024031723100807770.B11	705	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1117	2628
5500024031723100807770.B12	705	lidocaine	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2295	3666	1769	5928
5500024031723100807770.C07	705	ciclosporin	3.4e-06	6	MCF7	HT_HG-U133A	DMSO	75	1814	4442	2529
5500024031723100807770.C08	705	tetramisole	1.66e-05	6	MCF7	HT_HG-U133A	DMSO	2666	3702	5101	1457
5500024031723100807770.C09	705	vitexin	9.2e-06	6	MCF7	HT_HG-U133A	DMSO	2920	617	4800	919
5500024031723100807770.C10	705	chloropyramine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	3572	721	1435	3932
5500024031723100807770.C11	705	etilefrine	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	2041	2308	2574	3328
5500024031723100807770.C12	705	diphemanil metilsulfate	1.02e-05	6	MCF7	HT_HG-U133A	DMSO	3329	2474	5752	1862
5500024031723100807770.D01	720	beta-escin	3.2e-06	6	MCF7	HT_HG-U133A	DMSO	260	1764	580	3617
5500024031723100807770.D02	720	lycorine	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	940	519	3246	5902
5500024031723100807770.D03	720	ethotoin	1.96e-05	6	MCF7	HT_HG-U133A	DMSO	2401	2811	718	3593
5500024031723100807770.D04	720	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	4944	91
5500024031723100807770.D05	720	chlorcyclizine	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	3550	2407	481	4732
5500024031723100807770.D06	720	pramocaine	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	865	2665	3667	4767
5500024031723100807770.D07	705	N-acetylmuramic acid	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	2032	3044	323	3172
5500024031723100807770.D08	705	terconazole	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	220	1239	1729	3388
5500024031723100807770.D09	705	harman	1.82e-05	6	MCF7	HT_HG-U133A	DMSO	1444	2595	620	2621
5500024031723100807770.D10	705	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1117	2628
5500024031723100807770.D11	705	alcuronium chloride	5.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	307	1870	4719	4095
5500024031723100807770.D12	705	captopril	1.7199999999999998e-05	6	MCF7	HT_HG-U133A	DMSO	2865	1382	3651	1724
5500024031723100807770.E01	720	flutamide	1.44e-05	6	MCF7	HT_HG-U133A	DMSO	2231	2819	2013	1917
5500024031723100807770.E06	720	2,6-dimethylpiperidine	2.68e-05	6	MCF7	HT_HG-U133A	DMSO	17	1217	5924	2999
5500024031723100807770.E07	705	apigenin	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2610	78	1026	6036
5500024031723100807770.E08	705	tiabendazole	1.98e-05	6	MCF7	HT_HG-U133A	DMSO	692	275	2630	5166
5500024031723100807770.E09	705	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	1117	2628
5500024031723100807770.E11	705	proscillaridin	7.6e-06	6	MCF7	HT_HG-U133A	DMSO	746	792	1014	210
5500024031723100807770.E12	705	dicycloverine	1.16e-05	6	MCF7	HT_HG-U133A	DMSO	2375	2461	2131	4035
5500024031723100807770.F01	720	homosalate	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	2014	762	6154	1877
5500024031723100807770.F02	720	Prestwick-1100	9e-06	6	MCF7	HT_HG-U133A	DMSO	1296	1041	861	557
5500024031723100807770.F03	720	parbendazole	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	1304	860	259	3162
5500024031723100807770.F04	720	ciclacillin	1.18e-05	6	MCF7	HT_HG-U133A	DMSO	2324	4	1585	1898
5500024031723100807770.F07	705	cyanocobalamin	3e-06	6	MCF7	HT_HG-U133A	DMSO	3593	994	5887	3042
5500024031723100807770.F08	705	pentamidine	6.8e-06	6	MCF7	HT_HG-U133A	DMSO	1392	3609	1301	322
5500024031723100807770.F09	705	bicuculline	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2602	970	5234	3455
5500024031723100807770.F10	705	piromidic acid	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1184	3284	3908	834
