perturbation_scan_id	batch_id	cmap_name	concentration (M)	duration (h)	cell	array	vehicle	rep;cell;cmap_name	rep;cell;cmap_name;array	rep;cell;cmap_name;array;batch_id	rep;cell;cmap_name;array;batch_id;concentration (M)
5500024028849050407172.D05	677	tridihexethyl	1.1400000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	1768	2398	5325	4092
5500024028849050407172.D06	677	iopanoic acid	7.000000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	1238	131	4280	1982
5500024028849050407172.D02	677	netilmicin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2343	818	50	562
5500024028849050407172.H02	677	ozagrel	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	1235	1060	2119	816
5500024028849050407172.H03	677	asiaticoside	4.2000000000000004e-06	6	MCF7	HT_HG-U133A	DMSO	2462	3171	5753	314
5500024028849050407172.H04	677	proguanil	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2961	272	3462	5308
5500024028849050407172.H05	677	pivampicillin	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	1697	3703	5655	3476
5500024028849050407172.H06	677	tribenoside	8.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	3410	100	1485	2526
5500024028849050407172.G01	677	risperidone	9.800000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2209	1316	2831	6176
5500024028849050407172.G03	677	levocabastine	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	690	2669	4303	2366
5500024028849050407172.G04	677	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	3193	5508
5500024028849050407172.G05	677	roxarsone	1.52e-05	6	MCF7	HT_HG-U133A	DMSO	716	2814	4639	2576
5500024028849050407172.G06	677	piribedil	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	3080	586	998	2470
5500024028849050407172.D03	677	mecamylamine	1.9600000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	1474	396	5266	4263
5500024028849050407172.F01	677	betulin	9e-06	6	MCF7	HT_HG-U133A	DMSO	3012	2425	5940	754
5500024028849050407172.F03	677	talampicillin	7.8e-06	6	MCF7	HT_HG-U133A	DMSO	2877	2854	2737	3836
5500024028849050407172.F04	677	rimexolone	1.0800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	2948	3410	5572	3696
5500024028849050407172.F05	677	torasemide	1.1400000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	3220	2366	1086	2483
5500024028849050407172.F06	677	pyrvinium	3.4e-06	6	MCF7	HT_HG-U133A	DMSO	732	3080	2471	2325
5500024028849050407172.E01	677	etomidate	1.64e-05	6	MCF7	HT_HG-U133A	DMSO	2038	3251	528	3744
5500024028849050407172.E02	677	moracizine	8.599999999999999e-06	6	MCF7	HT_HG-U133A	DMSO	2800	3724	1396	5216
5500024028849050407172.E04	677	phensuximide	2.12e-05	6	MCF7	HT_HG-U133A	DMSO	2723	3726	5754	4433
5500024028849050407172.E05	677	imidurea	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	3522	3596	6045	274
5500024028849050407172.E06	677	S-propranolol	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	932	1102	2498	4958
5500024028849050407172.F02	677	lymecycline	6.6e-06	6	MCF7	HT_HG-U133A	DMSO	251	1963	2224	5905
5500024028849050407172.H07	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.H10	678	Prestwick-1084	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	3494	2100	2518	5587
5500024028849050407172.H08	678	meprylcaine	1.4800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	593	1677	174	6264
5500024028849050407172.H09	678	cyproterone	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	3433	1656	4143	934
5500024028849050407172.A09	678	oxyphenbutazone	1.24e-05	6	MCF7	HT_HG-U133A	DMSO	1061	125	484	3676
5500024028849050407172.A08	678	cefepime	7.400000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	2962	1597	341	3984
5500024028849050407172.H12	678	natamycin	6e-06	6	MCF7	HT_HG-U133A	DMSO	1483	2484	1607	4011
5500024028849050407172.G07	678	saquinavir	5.2e-06	6	MCF7	HT_HG-U133A	DMSO	2330	651	2281	5394
5500024028849050407172.G09	678	sertaconazole	8e-06	6	MCF7	HT_HG-U133A	DMSO	2882	3034	531	1438
5500024028849050407172.G10	678	piperidolate	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	1271	1543	2099	3152
5500024028849050407172.G11	678	milrinone	1.9e-05	6	MCF7	HT_HG-U133A	DMSO	1041	790	2364	1591
5500024028849050407172.G12	678	dexpropranolol	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	797	927	3278	5753
5500024028849050407172.F07	678	Prestwick-1085	1.4599999999999999e-05	6	MCF7	HT_HG-U133A	DMSO	835	976	2043	3982
5500024028849050407172.F08	678	cyclopentolate	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	361	1750	975	871
5500024028849050407172.F09	678	verteporfin	2.8e-06	6	MCF7	HT_HG-U133A	DMSO	2380	1461	4527	5688
5500024028849050407172.F10	678	ronidazole	2e-05	6	MCF7	HT_HG-U133A	DMSO	2017	3031	895	3023
5500024028849050407172.A11	678	mesalazine	2.62e-05	6	MCF7	HT_HG-U133A	DMSO	1047	2284	1416	4074
5500024028849050407172.G08	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.H11	678	sulfadoxine	1.28e-05	6	MCF7	HT_HG-U133A	DMSO	2487	1630	4299	5053
5500024028849050407172.E09	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.D11	678	oxprenolol	1.32e-05	6	MCF7	HT_HG-U133A	DMSO	2448	1235	817	1897
5500024028849050407172.B11	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.F11	678	repaglinide	8.8e-06	6	MCF7	HT_HG-U133A	DMSO	1292	245	3907	3899
5500024028849050407172.F12	678	trifluridine	1.36e-05	6	MCF7	HT_HG-U133A	DMSO	1834	793	6082	2533
5500024028849050407172.E07	678	methanthelinium bromide	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	450	2795	2226	4072
5500024028849050407172.E08	678	ciprofibrate	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3466	281	2406	1070
5500024028849050407172.E10	678	cycloserine	3.9200000000000004e-05	6	MCF7	HT_HG-U133A	DMSO	1752	929	5244	2766
5500024028849050407172.E11	678	estriol	1.3800000000000002e-05	6	MCF7	HT_HG-U133A	DMSO	3537	2046	3239	2473
5500024028849050407172.E12	678	meropenem	1.04e-05	6	MCF7	HT_HG-U133A	DMSO	3112	2875	4031	4271
5500024028849050407172.D07	678	dorzolamide	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	1989	2343	5340	2578
5500024028849050407172.D08	678	trichostatin A	1e-07	6	MCF7	HT_HG-U133A	DMSO	3210	3546	1938	927
5500024028849050407172.D09	678	piretanide	1.1e-05	6	MCF7	HT_HG-U133A	DMSO	2713	1099	4558	4456
5500024028849050407172.A10	678	propoxycaine	1.2e-05	6	MCF7	HT_HG-U133A	DMSO	116	3084	991	3886
5500024028849050407172.C07	678	tropine	2.84e-05	6	MCF7	HT_HG-U133A	DMSO	1991	1083	3441	3517
5500024028849050407172.C08	678	chloropyrazine	3.5e-05	6	MCF7	HT_HG-U133A	DMSO	3108	1917	1162	2294
5500024028849050407172.D10	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.C09	678	(-)-isoprenaline	1.62e-05	6	MCF7	HT_HG-U133A	DMSO	657	3779	5207	2049
5500024028849050407172.C11	678	azaperone	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	1092	1679	203	2350
5500024028849050407172.C12	678	piperacetazine	9.800000000000001e-06	6	MCF7	HT_HG-U133A	DMSO	742	2793	5783	2123
5500024028849050407172.B07	678	ondansetron	1.22e-05	6	MCF7	HT_HG-U133A	DMSO	3475	2261	4912	637
5500024028849050407172.B08	678	thiethylperazine	6e-06	6	MCF7	HT_HG-U133A	DMSO	3297	3035	2182	49
5500024028849050407172.B09	678	benzylpenicillin	1.12e-05	6	MCF7	HT_HG-U133A	DMSO	2892	2017	2263	641
5500024028849050407172.B10	678	oxedrine	2.4e-05	6	MCF7	HT_HG-U133A	DMSO	1300	1785	783	1413
5500024028849050407172.B12	678	kaempferol	1.4000000000000001e-05	6	MCF7	HT_HG-U133A	DMSO	1736	3793	3171	1015
5500024028849050407172.A07	678	mephenytoin	1.84e-05	6	MCF7	HT_HG-U133A	DMSO	2140	2985	2213	1429
5500024028849050407172.A12	678	DMSO	0.0	6	MCF7	HT_HG-U133A	DMSO	1750	3071	2320	1069
5500024028849050407172.C10	678	ramipril	9.6e-06	6	MCF7	HT_HG-U133A	DMSO	2383	2715	4914	2344
5500024030700072107986.E03	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.D04	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.B05	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.A06	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.A05	680	monensin	5.7999999999999995e-06	6	PC3	HT_HG-U133A	DMSO	2998	398	2751	5571
5500024030700072107986.F03	680	mephenesin	2.2e-05	6	PC3	HT_HG-U133A	DMSO	1399	1568	171	1550
5500024030700072107986.A03	680	sulfadimethoxine	1.28e-05	6	PC3	HT_HG-U133A	DMSO	673	1211	2820	5133
5500024030700072107986.E01	680	fludroxycortide	9.2e-06	6	PC3	HT_HG-U133A	DMSO	3295	3656	3166	2771
5500024030700072107986.A04	680	calcium folinate	7.8e-06	6	PC3	HT_HG-U133A	DMSO	3322	181	2983	6241
5500024030700072107986.F05	680	salbutamol	1.6800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	382	3014	3804	4697
5500024030700072107986.F04	680	pentolonium	7.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	3340	2686	1241	1076
5500024030700072107986.H01	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.F02	680	nitrofurantoin	1.6800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	377	1854	2834	4963
5500024030700072107986.F01	680	ofloxacin	1.1e-05	6	PC3	HT_HG-U133A	DMSO	3014	3705	819	506
5500024030700072107986.G06	680	clemizole	1.1e-05	6	PC3	HT_HG-U133A	DMSO	1336	1185	4840	5100
5500024030700072107986.G05	680	mebendazole	1.36e-05	6	PC3	HT_HG-U133A	DMSO	3318	1194	5127	3633
5500024030700072107986.G04	680	kawain	1.74e-05	6	PC3	HT_HG-U133A	DMSO	701	188	5505	2668
5500024030700072107986.G03	680	metaraminol	8.599999999999999e-06	6	PC3	HT_HG-U133A	DMSO	359	349	2299	3557
5500024030700072107986.G01	680	nalidixic acid	1.4599999999999999e-05	6	PC3	HT_HG-U133A	DMSO	1193	1419	5192	5165
5500024030700072107986.H06	680	sulfamethoxazole	1.58e-05	6	PC3	HT_HG-U133A	DMSO	667	1832	472	5738
5500024030700072107986.H05	680	riluzole	1.4800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	46	1555	5809	3539
5500024030700072107986.H04	680	dilazep	6e-06	6	PC3	HT_HG-U133A	DMSO	130	1280	2792	11
5500024030700072107986.H03	680	griseofulvin	1.12e-05	6	PC3	HT_HG-U133A	DMSO	741	1448	5618	1525
5500024030700072107986.H02	680	tiapride	1.1e-05	6	PC3	HT_HG-U133A	DMSO	2149	3436	2278	5147
5500024030700072107986.E02	680	halcinonide	8.8e-06	6	PC3	HT_HG-U133A	DMSO	1629	63	2959	336
5500024030700072107986.E04	680	Prestwick-665	1.1599999999999999e-05	6	PC3	HT_HG-U133A	DMSO	71	2898	3692	1009
5500024030700072107986.F06	680	trimethoprim	1.3800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2770	2028	5767	4320
5500024030700072107986.E06	680	Prestwick-685	1.06e-05	6	PC3	HT_HG-U133A	DMSO	231	782	4842	5102
5500024030700072107986.A02	680	levomepromazine	9e-06	6	PC3	HT_HG-U133A	DMSO	1564	1160	3530	1147
5500024030700072107986.A01	680	merbromin	5e-06	6	PC3	HT_HG-U133A	DMSO	2169	105	1671	2279
5500024030700072107986.B06	680	alexidine	6.8e-06	6	PC3	HT_HG-U133A	DMSO	388	1516	4364	6074
5500024030700072107986.B04	680	guanadrel	7.6e-06	6	PC3	HT_HG-U133A	DMSO	1850	3002	3442	4220
5500024030700072107986.B02	680	cefamandole	8.2e-06	6	PC3	HT_HG-U133A	DMSO	2941	2124	5015	6184
5500024030700072107986.E05	680	Prestwick-675	1e-05	6	PC3	HT_HG-U133A	DMSO	754	80	193	5687
5500024030700072107986.C06	680	0175029-0000	1e-06	6	PC3	HT_HG-U133A	DMSO	1245	62	2240	1515
5500024030700072107986.C05	680	0173570-0000	1e-06	6	PC3	HT_HG-U133A	DMSO	2069	382	4638	1314
5500024030700072107986.B01	680	atractyloside	5e-06	6	PC3	HT_HG-U133A	DMSO	547	2012	1160	5163
5500024030700072107986.C03	680	0175029-0000	1e-05	6	PC3	HT_HG-U133A	DMSO	1245	62	2240	3769
5500024030700072107986.C02	680	0173570-0000	1e-05	6	PC3	HT_HG-U133A	DMSO	2069	382	4638	6287
5500024030700072107986.C01	680	PNU-0251126	1e-05	6	PC3	HT_HG-U133A	DMSO	1551	1894	2074	3514
5500024030700072107986.D06	680	trichostatin A	1e-07	6	PC3	HT_HG-U133A	DMSO	14	1342	3677	3882
5500024030700072107986.D05	680	glycopyrronium bromide	1e-05	6	PC3	HT_HG-U133A	DMSO	1363	112	3072	6152
5500024030700072107986.D03	680	cefazolin	8.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	1027	758	772	477
5500024030700072107986.D02	680	mephentermine	9.4e-06	6	PC3	HT_HG-U133A	DMSO	549	1744	3248	1448
5500024030700072107986.D01	680	isocarboxazid	1.7199999999999998e-05	6	PC3	HT_HG-U133A	DMSO	915	3776	5326	3877
5500024030700072107986.C04	680	PNU-0251126	1e-06	6	PC3	HT_HG-U133A	DMSO	1551	1894	2074	1255
5500024030700072107986.G02	680	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2147	5977
5500024030700072107986.A12	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.B11	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.D10	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.E09	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.G08	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.H07	681	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	3577	3686
5500024030700072107986.E07	681	fenbufen	1.58e-05	6	PC3	HT_HG-U133A	DMSO	3268	1362	5547	4058
5500024030700072107986.D08	681	prilocaine	1.56e-05	6	PC3	HT_HG-U133A	DMSO	373	1391	6084	3864
5500024030700072107986.B12	681	karakoline	1.06e-05	6	PC3	HT_HG-U133A	DMSO	365	253	2835	4469
5500024030700072107986.D09	681	metoclopramide	1.18e-05	6	PC3	HT_HG-U133A	DMSO	2175	2470	3049	3904
5500024030700072107986.D11	681	ketoprofen	1.58e-05	6	PC3	HT_HG-U133A	DMSO	866	2206	4810	4226
5500024030700072107986.D12	681	nefopam	1.3800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	751	2531	549	2017
5500024030700072107986.C08	681	PNU-0230031	1e-05	6	PC3	HT_HG-U133A	DMSO	3510	3405	757	2895
5500024030700072107986.C09	681	0179445-0000	1e-05	6	PC3	HT_HG-U133A	DMSO	679	2894	5430	3060
5500024030700072107986.C11	681	PNU-0230031	1e-06	6	PC3	HT_HG-U133A	DMSO	3510	3405	757	4228
5500024030700072107986.C12	681	0179445-0000	1e-06	6	PC3	HT_HG-U133A	DMSO	679	2894	5430	4416
5500024030700072107986.B07	681	myosmine	2.7399999999999995e-05	6	PC3	HT_HG-U133A	DMSO	1461	911	5556	214
5500024030700072107986.B08	681	benzamil	1.12e-05	6	PC3	HT_HG-U133A	DMSO	3331	81	4835	22
5500024030700072107986.B09	681	foliosidine	1.3000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	1470	3001	791	4424
5500024030700072107986.B10	681	gossypol	7.8e-06	6	PC3	HT_HG-U133A	DMSO	226	1158	2877	3673
5500024030700072107986.A07	681	etiocholanolone	1.3800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2424	68	1589	1667
5500024030700072107986.A08	681	diphenylpyraline	1.26e-05	6	PC3	HT_HG-U133A	DMSO	2058	3444	2851	3865
5500024030700072107986.A11	681	trichostatin A	1e-07	6	PC3	HT_HG-U133A	DMSO	14	1342	2473	5690
5500024030700072107986.D07	681	6-benzylaminopurine	1.7800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	3254	2258	764	4361
5500024030700072107986.E12	681	phenformin	1.66e-05	6	PC3	HT_HG-U133A	DMSO	3432	3574	3052	1122
5500024030700072107986.E11	681	hydralazine	2.0399999999999998e-05	6	PC3	HT_HG-U133A	DMSO	3263	1195	1296	2282
5500024030700072107986.E10	681	lomefloxacin	1.04e-05	6	PC3	HT_HG-U133A	DMSO	2729	949	2454	2651
5500024030700072107986.H08	681	medrysone	1.1599999999999999e-05	6	PC3	HT_HG-U133A	DMSO	1880	2512	2694	844
5500024030700072107986.H09	681	demeclocycline	8e-06	6	PC3	HT_HG-U133A	DMSO	2208	3117	4186	5972
5500024030700072107986.H10	681	meclofenoxate	1.36e-05	6	PC3	HT_HG-U133A	DMSO	265	531	1273	3830
5500024030700072107986.H11	681	levonorgestrel	1.28e-05	6	PC3	HT_HG-U133A	DMSO	3324	2451	2638	2439
5500024030700072107986.G07	681	cloperastine	1.1e-05	6	PC3	HT_HG-U133A	DMSO	3376	1685	2019	226
5500024030700072107986.G09	681	sulfamethoxypyridazine	1.42e-05	6	PC3	HT_HG-U133A	DMSO	3343	435	1700	4689
5500024030700072107986.G10	681	flumetasone	9.800000000000001e-06	6	PC3	HT_HG-U133A	DMSO	2197	711	5410	141
5500024030700072107986.A10	681	betonicine	2.52e-05	6	PC3	HT_HG-U133A	DMSO	685	3411	3039	2434
5500024030700072107986.G11	681	flunixin	8.2e-06	6	PC3	HT_HG-U133A	DMSO	2045	1990	3213	338
5500024030700072107986.F07	681	Prestwick-664	8.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	612	2554	4057	685
5500024030700072107986.F08	681	Prestwick-674	1.4400000000000001e-05	6	PC3	HT_HG-U133A	DMSO	2848	3418	5305	19
5500024030700072107986.F09	681	heliotrine	1.28e-05	6	PC3	HT_HG-U133A	DMSO	257	87	28	2678
5500024030700072107986.F10	681	sulfamerazine	1.52e-05	6	PC3	HT_HG-U133A	DMSO	342	1151	5591	3255
5500024030700072107986.F11	681	bromopride	1.1599999999999999e-05	6	PC3	HT_HG-U133A	DMSO	2153	1416	2600	6088
5500024030700072107986.F12	681	isosorbide	1.7e-05	6	PC3	HT_HG-U133A	DMSO	738	3716	4397	4123
5500024030700072107986.E08	681	tropicamide	1.4000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	3411	2010	2012	4339
5500024030700072107986.G12	681	fenoprofen	7.2000000000000005e-06	6	PC3	HT_HG-U133A	DMSO	3027	1456	2698	5262
5500024030700072107986.A09	681	finasteride	1.0800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2762	1782	5209	5913
5500024030700072107991.F01	682	furaltadone	1.1e-05	6	PC3	HT_HG-U133A	DMSO	508	24	4576	6087
5500024030700072107991.A06	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.D04	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.B05	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.G05	682	citiolone	2.52e-05	6	PC3	HT_HG-U133A	DMSO	2072	1302	2583	2865
5500024030700072107991.E03	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.H01	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.C05	682	PHA-00851261E	1e-06	6	PC3	HT_HG-U133A	DMSO	1731	3364	2350	1556
5500024030700072107991.C03	682	0317956-0000	1e-05	6	PC3	HT_HG-U133A	DMSO	2811	847	5311	4338
5500024030700072107991.C02	682	PHA-00851261E	1e-05	6	PC3	HT_HG-U133A	DMSO	1731	3364	2350	235
5500024030700072107991.D06	682	lanatoside C	4e-06	6	PC3	HT_HG-U133A	DMSO	1071	3478	2116	1063
5500024030700072107991.D05	682	helveticoside	7.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	1888	2674	3599	99
5500024030700072107991.D03	682	sulfachlorpyridazine	1.4000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	830	3622	2021	5994
5500024030700072107991.D02	682	methylbenzethonium chloride	8.599999999999999e-06	6	PC3	HT_HG-U133A	DMSO	3176	1928	3941	494
5500024030700072107991.D01	682	acacetin	1.4000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	1761	832	5570	5244
5500024030700072107991.C06	682	0317956-0000	1e-06	6	PC3	HT_HG-U133A	DMSO	2811	847	5311	5736
5500024030700072107991.E06	682	dicoumarol	1.18e-05	6	PC3	HT_HG-U133A	DMSO	1498	2318	1318	2428
5500024030700072107991.E04	682	ethoxyquin	1.84e-05	6	PC3	HT_HG-U133A	DMSO	585	1425	3539	2976
5500024030700072107991.E02	682	piperacillin	7.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	420	3419	6145	4938
5500024030700072107991.E01	682	spiramycin	4.8e-06	6	PC3	HT_HG-U133A	DMSO	965	2680	5083	1711
5500024030700072107991.F06	682	flecainide	8.400000000000001e-06	6	PC3	HT_HG-U133A	DMSO	580	403	3363	5825
5500024030700072107991.F05	682	deferoxamine	6e-06	6	PC3	HT_HG-U133A	DMSO	1924	2820	3093	1223
5500024030700072107991.F04	682	eucatropine	1.22e-05	6	PC3	HT_HG-U133A	DMSO	2115	2972	68	5541
5500024030700072107991.F03	682	bendroflumethiazide	9.4e-06	6	PC3	HT_HG-U133A	DMSO	3312	3485	2442	6125
5500024030700072107991.F02	682	fluocinonide	8e-06	6	PC3	HT_HG-U133A	DMSO	3227	3114	5216	1316
5500024030700072107991.E05	682	sulfadimidine	1.34e-05	6	PC3	HT_HG-U133A	DMSO	2994	1148	5142	634
5500024030700072107991.G02	682	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	2359	2684
5500024030700072107991.B01	682	indapamide	1.06e-05	6	PC3	HT_HG-U133A	DMSO	811	231	1498	5884
5500024030700072107991.B03	682	proglumide	1.2e-05	6	PC3	HT_HG-U133A	DMSO	3177	2277	5022	5145
5500024030700072107991.H02	682	flunisolide	9.2e-06	6	PC3	HT_HG-U133A	DMSO	82	3743	52	3108
5500024030700072107991.H03	682	mepenzolate bromide	9.6e-06	6	PC3	HT_HG-U133A	DMSO	207	259	3367	1234
5500024030700072107991.B02	682	phentolamine	1.26e-05	6	PC3	HT_HG-U133A	DMSO	772	436	5034	5910
5500024030700072107991.H05	682	eldeline	7.8e-06	6	PC3	HT_HG-U133A	DMSO	3025	1458	2327	1201
5500024030700072107991.G01	682	promazine	1.24e-05	6	PC3	HT_HG-U133A	DMSO	841	905	1161	5973
5500024030700072107991.G04	682	metamizole sodium	1.2e-05	6	PC3	HT_HG-U133A	DMSO	1109	1795	4122	6006
5500024030700072107991.H04	682	solasodine	9.6e-06	6	PC3	HT_HG-U133A	DMSO	2311	2594	4016	563
5500024030700072107991.A04	682	dantrolene	1.18e-05	6	PC3	HT_HG-U133A	DMSO	2436	1808	3795	4729
5500024030700072107991.A03	682	fludrocortisone	9.4e-06	6	PC3	HT_HG-U133A	DMSO	3578	1499	1351	6056
5500024030700072107991.A02	682	vincamine	1.12e-05	6	PC3	HT_HG-U133A	DMSO	1669	2142	5424	5420
5500024030700072107991.A01	682	ethisterone	1.28e-05	6	PC3	HT_HG-U133A	DMSO	876	2093	2743	862
5500024030700072107991.B04	682	mexiletine	1.86e-05	6	PC3	HT_HG-U133A	DMSO	3022	3142	1895	2630
5500024030700072107991.A05	682	trichostatin A	1e-07	6	PC3	HT_HG-U133A	DMSO	14	1342	3868	683
5500024030700072107991.G03	682	famprofazone	1.06e-05	6	PC3	HT_HG-U133A	DMSO	2192	2628	6053	5030
5500024030700072107991.A12	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.B11	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.D10	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.E09	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.G08	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.H07	683	DMSO	0.0	6	PC3	HT_HG-U133A	DMSO	953	2703	1120	4406
5500024030700072107991.G12	683	Prestwick-1080	1.4999999999999999e-05	6	PC3	HT_HG-U133A	DMSO	1082	107	1067	2048
5500024030700072107991.A10	683	CP-690334-01	1e-06	6	PC3	HT_HG-U133A	DMSO	1332	1240	717	3443
5500024030700072107991.C07	683	diethylstilbestrol	1.4999999999999999e-05	6	PC3	HT_HG-U133A	DMSO	266	3527	2110	3282
5500024030700072107991.D12	683	pramocaine	1.22e-05	6	PC3	HT_HG-U133A	DMSO	83	2295	2405	5181
5500024030700072107991.D11	683	chlorcyclizine	1.18e-05	6	PC3	HT_HG-U133A	DMSO	352	1076	702	1120
5500024030700072107991.D09	683	ethotoin	1.9600000000000002e-05	6	PC3	HT_HG-U133A	DMSO	1635	2460	3172	1701
5500024030700072107991.D08	683	lycorine	1.24e-05	6	PC3	HT_HG-U133A	DMSO	177	101	5380	5888
5500024030700072107991.D07	683	beta-escin	3.2e-06	6	PC3	HT_HG-U133A	DMSO	3097	1359	3059	1717
5500024030700072107991.E12	683	2,6-dimethylpiperidine	2.68e-05	6	PC3	HT_HG-U133A	DMSO	2858	839	2150	1046
5500024030700072107991.E11	683	fenbendazole	1.34e-05	6	PC3	HT_HG-U133A	DMSO	1067	3515	1691	478
5500024030700072107991.E08	683	tolbutamide	1.4800000000000002e-05	6	PC3	HT_HG-U133A	DMSO	2201	2946	5926	3409
5500024030700072107991.E07	683	flutamide	1.4400000000000001e-05	6	PC3	HT_HG-U133A	DMSO	1449	2469	1627	5722
5500024030700072107991.F12	683	phenelzine	1.7e-05	6	PC3	HT_HG-U133A	DMSO	3092	3623	1367	5255
5500024030700072107991.F11	683	orphenadrine	1.3000000000000001e-05	6	PC3	HT_HG-U133A	DMSO	1317	2687	2922	3126
5500024030700072107991.F10	683	ciclacillin	1.18e-05	6	PC3	HT_HG-U133A	DMSO	1560	3437	4018	3405
5500024030700072107991.F09	683	parbendazole	1.62e-05	6	PC3	HT_HG-U133A	DMSO	538	440	6086	709
